MB_MR,Site Sampled,Area,Location,Year,Date,HARVEST_CODE,Biweek,WEEK,STATWEEK,SPECCODE,SPECIESCODE,SPEC_GROUP,SEX,Length,len_cm,Weight KG,WT_LBS,Private/Charter,UserGroup,RF_NAME,RF_GRP,RF_PSF,ANALYSIS_GRP,Logbook Area,STAT_AREA,DISTRICT,SUB_DIST,Stat_Area_label,GF_area,LC_area,GF_AREA_alt
Marine Boat,JUNEAU,E,81,2006,10-Jul-06,MB,14,.,28,151,RHE,Rockfish,,380,38,0.786282496,1.733454116,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,11-Jul-06,MB,14,.,28,157,SIG,Rockfish,,510,51,1.597664206,3.522242461,1,Private,silvergray,Slope,silvergray,Slope_SM,101210,10121,101,21,101-21,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,11-Jul-06,MB,14,.,28,157,SIG,Rockfish,,525,52.5,1.722031092,3.796424186,1,Private,silvergray,Slope,silvergray,Slope_SM,101210,10121,101,21,101-21,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,14-Jul-06,MB,14,.,28,137,BOC,Rockfish,,740,74,4.591735047,10.12303092,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,101210,10121,101,21,101-21,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,14-Jul-06,MB,14,.,28,157,SIG,Rockfish,,545,54.5,1.896838626,4.181808372,1,Private,silvergray,Slope,silvergray,Slope_SM,101210,10121,101,21,101-21,SSEI,SSEIW,SSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,151,RHE,Rockfish,,400,40,0.921939156,2.032525502,2,Charter,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,540,54,1.852163378,4.083316426,2,Charter,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,420,42,0.967011625,2.131893168,2,Charter,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,400,40,0.852385724,1.879186615,2,Charter,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,2,Charter,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,480,48,1.365836989,3.011151542,2,Charter,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,600,60,2.432249728,5.362186395,2,Charter,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,700,70,3.623535842,7.988519587,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KLAWOCK,B,752,2006,15-Jul-06,MB,14,.,28,157,SIG,Rockfish,,380,38,0.74649931,1.645747309,2,Charter,silvergray,Slope,silvergray,Slope_SM,105500,10550,105,50,105-50,SSEI,SSEOC,SSEI
Marine Boat,ELFIN_COVE,G,82,2006,16-Jul-06,MB,14,.,29,137,BOC,Rockfish,,935,93.5,8.462655383,18.65693931,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,JUNEAU,E,81,2006,16-Jul-06,MB,14,.,29,151,RHE,Rockfish,,360,36,0.664839428,1.4657183,2,Charter,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,112151,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,16-Jul-06,MB,14,.,29,151,RHE,Rockfish,,350,35,0.609190678,1.343033952,2,Charter,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,112151,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,410,41,0.908590274,2.003096289,1,Private,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,420,42,0.967011625,2.131893168,1,Private,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,380,38,0.74649931,1.645747309,1,Private,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,420,42,0.967011625,2.131893168,1,Private,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,360,36,0.649093555,1.431004633,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,410,41,0.908590274,2.003096289,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,390,39,0.798366129,1.760093936,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,16-Jul-06,MB,14,.,29,176,HLQ,Rockfish,,290,29,0.355314642,0.783333765,1,Private,harlequin,Slope,other slope,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,16-Jul-06,MB,14,.,29,176,HLQ,Rockfish,,300,30,0.389716418,0.85917661,1,Private,harlequin,Slope,other slope,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,16-Jul-06,MB,14,.,29,176,HLQ,Rockfish,,300,30,0.389716418,0.85917661,1,Private,harlequin,Slope,other slope,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KLAWOCK,B,752,2006,16-Jul-06,MB,14,.,29,152,SRK,Rockfish,,455,45.5,1.599933484,3.527245358,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,105500,10550,105,50,105-50,SSEI,SSEOC,SSEI
Marine Boat,SITKA,D,81,2006,16-Jul-06,MB,14,.,29,157,SIG,Rockfish,,470,47,1.29346324,2.851594928,1,Private,silvergray,Slope,silvergray,Slope_SM,113611,11361,113,61,113-61,CSEO,CSEO,CSEO
Marine Boat,KETCHIKAN,A,81,2006,17-Jul-06,MB,15,.,29,157,SIG,Rockfish,,480,48,1.365836989,3.011151542,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,17-Jul-06,MB,15,.,29,157,SIG,Rockfish,,370,37,0.696752745,1.536075037,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,17-Jul-06,MB,15,.,29,157,SIG,Rockfish,,530,53,1.764763158,3.890632154,1,Private,silvergray,Slope,silvergray,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,17-Jul-06,MB,15,.,29,157,SIG,Rockfish,,605,60.5,2.485011648,5.47850638,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,17-Jul-06,MB,15,.,29,157,SIG,Rockfish,,505,50.5,1.557473026,3.433636182,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,17-Jul-06,MB,15,.,29,157,SIG,Rockfish,,530,53,1.764763158,3.890632154,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,CRAIG,B,760,2006,18-Jul-06,MB,15,.,29,157,SIG,Rockfish,,350,35,0.603488492,1.330462798,2,Charter,silvergray,Slope,silvergray,Slope_SM,104400,10440,104,40,104-40,SSEO,SSEOC,SSEO
Marine Boat,KETCHIKAN,A,81,2006,18-Jul-06,MB,15,.,29,157,SIG,Rockfish,,520,52,1.679939635,3.703628518,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,18-Jul-06,MB,15,.,29,157,SIG,Rockfish,,495,49.5,1.478965606,3.260557154,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,19-Jul-06,MB,15,.,29,182,SPN,Rockfish,,525,52.5,1.791721161,3.950064306,2,Charter,splitnose,Slope,other slope,Slope_SM,102100,10210,102,10,102-10,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2006,19-Jul-06,MB,15,.,29,153,RBD,Rockfish,,500,50,1.568586214,3.458136538,2,Charter,redbanded,Slope,redbanded,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,19-Jul-06,MB,15,.,29,153,RBD,Rockfish,,480,48,1.403394515,3.093951617,2,Charter,redbanded,Slope,redbanded,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,19-Jul-06,MB,15,.,29,153,RBD,Rockfish,,490,49,1.484535803,3.272837321,2,Charter,redbanded,Slope,redbanded,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,19-Jul-06,MB,15,.,29,184,VRM,Rockfish,,550,55,2.503787971,5.519901037,2,Charter,vermillion,Slope,other slope,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,19-Jul-06,MB,15,.,29,184,VRM,Rockfish,,530,53,2.293102802,5.055420299,2,Charter,vermillion,Slope,other slope,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,19-Jul-06,MB,15,.,29,184,VRM,Rockfish,,520,52,2.191759113,4.831995975,2,Charter,vermillion,Slope,other slope,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,JUNEAU,E,81,2006,21-Jul-06,MB,15,.,29,157,SIG,Rockfish,,450,45,1.155890224,2.548298705,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,21-Jul-06,MB,15,.,29,157,SIG,Rockfish,,570,57,2.130106937,4.696076355,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,21-Jul-06,MB,15,.,29,157,SIG,Rockfish,,480,48,1.365836989,3.011151542,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,21-Jul-06,MB,15,.,29,157,SIG,Rockfish,,560,56,2.03480721,4.485976671,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,21-Jul-06,MB,15,.,29,157,SIG,Rockfish,,495,49.5,1.478965606,3.260557154,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,JUNEAU,E,81,2006,22-Jul-06,MB,15,.,29,157,SIG,Rockfish,,420,42,0.967011625,2.131893168,1,Private,silvergray,Slope,silvergray,Slope_SM,112140,11214,112,14,112-14,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,22-Jul-06,MB,15,.,29,157,SIG,Rockfish,,505,50.5,1.557473026,3.433636182,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,22-Jul-06,MB,15,.,29,157,SIG,Rockfish,,735,73.5,4.110816479,9.062788226,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,JUNEAU,E,81,2006,23-Jul-06,MB,15,.,30,157,SIG,Rockfish,,380,38,0.74649931,1.645747309,1,Private,silvergray,Slope,silvergray,Slope_SM,112151,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,23-Jul-06,MB,15,.,30,176,HLQ,Rockfish,,312,31.2,0.433692174,0.95612644,1,Private,harlequin,Slope,other slope,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,WRANGELL,C,81,2006,23-Jul-06,MB,15,.,30,157,SIG,Rockfish,,450,45,1.155890224,2.548298705,1,Private,silvergray,Slope,silvergray,Slope_SM,999999,,,,,,,Unkno
Marine Boat,KETCHIKAN,A,81,2006,25-Jul-06,MB,15,.,30,157,SIG,Rockfish,,710,71,3.758920319,8.286990914,1,Private,silvergray,Slope,silvergray,Slope_SM,101850,10185,101,85,101-85,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2006,25-Jul-06,MB,15,.,30,157,SIG,Rockfish,,500,50,1.517908039,3.346410422,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,25-Jul-06,MB,15,.,30,157,SIG,Rockfish,,520,52,1.679939635,3.703628518,2,Charter,silvergray,Slope,silvergray,Slope_SM,113312,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,25-Jul-06,MB,15,.,30,157,SIG,Rockfish,,435,43.5,1.058869036,2.334403853,2,Charter,silvergray,Slope,silvergray,Slope_SM,113411,11341,113,41,113-41,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,25-Jul-06,MB,15,.,30,157,SIG,Rockfish,,570,57,2.130106937,4.696076355,2,Charter,silvergray,Slope,silvergray,Slope_SM,113312,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,400,40,0.853751929,1.882198579,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,360,36,0.640614521,1.412311586,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,360,36,0.640614521,1.412311586,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,340,34,0.548185684,1.208541123,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,340,34,0.548185684,1.208541123,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,340,34,0.548185684,1.208541123,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,135,GSP,Rockfish,,350,35,0.593260797,1.307914618,1,Private,greenstripe,Slope,other slope,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,26-Jul-06,MB,15,.,30,157,SIG,Rockfish,,440,44,1.090630532,2.404425882,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,27-Jul-06,MB,15,.,30,157,SIG,Rockfish,,405,40.5,0.880212882,1.940534923,2,Charter,silvergray,Slope,silvergray,Slope_SM,102501,10250,102,50,102-50,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,27-Jul-06,MB,15,.,30,157,SIG,Rockfish,,560,56,2.03480721,4.485976671,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2006,28-Jul-06,MB,15,.,30,157,SIG,Rockfish,,490,49,1.44064207,3.17606832,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,28-Jul-06,MB,15,.,30,157,SIG,Rockfish,,480,48,1.365836989,3.011151542,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,28-Jul-06,MB,15,.,30,157,SIG,Rockfish,,515,51.5,1.638485205,3.612237253,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,28-Jul-06,MB,15,.,30,157,SIG,Rockfish,,520,52,1.679939635,3.703628518,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,28-Jul-06,MB,15,.,30,184,VRM,Rockfish,,560,56,2.613166455,5.76103903,2,Charter,vermillion,Slope,other slope,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,28-Jul-06,MB,15,.,30,184,VRM,Rockfish,,555,55.5,2.55813898,5.639724358,2,Charter,vermillion,Slope,other slope,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,JUNEAU,E,81,2006,29-Jul-06,MB,15,.,30,137,BOC,Rockfish,,540,54,2.015034069,4.442384408,1,Private,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,112162,11216,112,16,112-16,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2006,29-Jul-06,MB,15,.,30,157,SIG,Rockfish,,480,48,1.365836989,3.011151542,2,Charter,silvergray,Slope,silvergray,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,565,56.5,2.082122686,4.590289315,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,560,56,2.03480721,4.485976671,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,540,54,1.852163378,4.083316426,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,620,62,2.647487626,5.836704171,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,725,72.5,3.96773917,8.74735713,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,510,51,1.597664206,3.522242461,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,157,SIG,Rockfish,,560,56,2.03480721,4.485976671,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2006,30-Jul-06,MB,15,.,31,158,RDS,Rockfish,,460,46,1.249666164,2.755039018,1,Private,redstripe,Slope,other slope,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,ELFIN_COVE,G,82,2006,1-Aug-06,MB,16,.,31,158,RDS,Rockfish,,245,24.5,0.224379361,0.494671228,2,Charter,redstripe,Slope,other slope,Slope_SM,114211,11421,114,21,114-21,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,2-Aug-06,MB,16,.,31,157,SIG,Rockfish,,290,29,0.371082311,0.818095484,2,Charter,silvergray,Slope,silvergray,Slope_SM,111505,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,SITKA,D,81,2006,3-Aug-06,MB,16,.,31,153,RBD,Rockfish,,575,57.5,2.295993776,5.061793799,2,Charter,redbanded,Slope,redbanded,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,PETERSBURG,C,82,2006,4-Aug-06,MB,16,.,31,157,SIG,Rockfish,,510,51,1.597664206,3.522242461,2,Charter,silvergray,Slope,silvergray,Slope_SM,108600,10860,108,60,108-60,SSEI,SSEIW,SSEI
Marine Boat,CRAIG,B,760,2006,7-Aug-06,MB,16,.,32,152,SRK,Rockfish,,540,54,2.55105302,5.624102508,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,104400,10440,104,40,104-40,SSEO,SSEOC,SSEO
Marine Boat,JUNEAU,E,81,2006,10-Aug-06,MB,16,.,32,157,SIG,Rockfish,,485,48.5,1.402933759,3.092935825,1,Private,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,12-Aug-06,MB,16,.,32,157,SIG,Rockfish,,610,61,2.538469696,5.596361062,1,Private,silvergray,Slope,silvergray,Slope_SM,111504,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,KLAWOCK,B,752,2006,12-Aug-06,MB,16,.,32,157,SIG,Rockfish,,325,32.5,0.49824093,1.098431919,2,Charter,silvergray,Slope,silvergray,Slope_SM,105500,10550,105,50,105-50,SSEI,SSEOC,SSEI
Marine Boat,SITKA,D,81,2006,12-Aug-06,MB,16,.,32,137,BOC,Rockfish,,470,47,1.401744645,3.09031428,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,CRAIG,B,760,2006,13-Aug-06,MB,16,.,33,151,RHE,Rockfish,,410,41,0.995355945,2.194381624,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,104400,10440,104,40,104-40,SSEO,SSEOC,SSEO
Marine Boat,CRAIG,B,760,2006,13-Aug-06,MB,16,.,33,151,RHE,Rockfish,,520,52,2.080982762,4.587776216,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,104400,10440,104,40,104-40,SSEO,SSEOC,SSEO
Marine Boat,JUNEAU,E,81,2006,13-Aug-06,MB,16,.,33,151,RHE,Rockfish,,380,38,0.786282496,1.733454116,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,14-Aug-06,MB,17,.,33,151,RHE,Rockfish,,430,43,1.153885524,2.543879104,2,Charter,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,112151,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,14-Aug-06,MB,17,.,33,151,RHE,Rockfish,,340,34,0.556787129,1.227504039,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,111503,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,14-Aug-06,MB,17,.,33,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,1,Private,silvergray,Slope,silvergray,Slope_SM,112162,11216,112,16,112-16,NSEI,NSEI,NSEI
Marine Boat,CRAIG,B,760,2006,16-Aug-06,MB,17,.,33,157,SIG,Rockfish,,360,36,0.649093555,1.431004633,1,Private,silvergray,Slope,silvergray,Slope_SM,103800,10380,103,80,103-80,SSEI,SSEOC,SSEI
Marine Boat,SITKA,D,81,2006,18-Aug-06,MB,17,.,33,157,SIG,Rockfish,,475,47.5,1.329348055,2.930707309,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2006,18-Aug-06,MB,17,.,33,157,SIG,Rockfish,,450,45,1.155890224,2.548298705,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,JUNEAU,E,81,2006,19-Aug-06,MB,17,.,33,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,19-Aug-06,MB,17,.,33,157,SIG,Rockfish,,560,56,2.03480721,4.485976671,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,19-Aug-06,MB,17,.,33,157,SIG,Rockfish,,400,40,0.852385724,1.879186615,2,Charter,silvergray,Slope,silvergray,Slope_SM,111507,11150,111,50,111-50,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,19-Aug-06,MB,17,.,33,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,1,Private,silvergray,Slope,silvergray,Slope_SM,111403,11140,111,40,111-40,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2006,20-Aug-06,MB,17,.,34,157,SIG,Rockfish,,500,50,1.517908039,3.346410422,1,Private,silvergray,Slope,silvergray,Slope_SM,112151,11215,112,15,112-15,NSEI,NSEI,NSEI
