"YEAR","CFMU","Assemblage","USER","RelCat","avg_WtKg","SE_WtKg","var_WtKg","P_Rel","PcatSurface","PcatDRM","Mort_rate"
2009,"CI","Yelloweye","Charter",3,5.29166666666667,0.537172498299469,3.46265151515152,0.36822980993928,1,0,0.927756353809389
2002,"CI","Yelloweye","Charter",2,3.86666666666667,0.617341972581738,1.14333333333333,0.117694517863964,1,0,0.927756353809389
2002,"CI","Yelloweye","Charter",3,3.86666666666667,0.617341972581738,1.14333333333333,0.36822980993928,1,0,0.927756353809389
2018,"CI","Yelloweye","Charter",2,4.32727272727273,0.256228204072041,0.722181818181818,0.117694517863964,0.274910463222484,0.725089536777516,0.27233134854105
2018,"CI","Yelloweye","Charter",3,4.32727272727273,0.256228204072041,0.722181818181818,0.36822980993928,0.274910463222484,0.725089536777516,0.27233134854105
2003,"CI","Black","Private",1,1.9,NA,NA,0.823874755381605,1,0,0.0331898238747554
2003,"CI","Black","Private",3,1.9,NA,NA,0.0234833659491194,1,0,0.0331898238747554
2003,"CI","Black","Private",4,1.9,NA,NA,0.00978473581213307,1,0,0.0331898238747554
2003,"CI","Black","Private",2,1.9,NA,NA,0.142857142857143,1,0,0.0331898238747554
2005,"CI","Black","Private",1,2.55,0.119489655526233,0.142777777777778,0.823874755381605,1,0,0.0331898238747554
2005,"CI","Black","Private",3,2.55,0.119489655526233,0.142777777777778,0.0234833659491194,1,0,0.0331898238747554
2005,"CI","Black","Private",4,2.55,0.119489655526233,0.142777777777778,0.00978473581213307,1,0,0.0331898238747554
2005,"CI","Black","Private",2,2.55,0.119489655526233,0.142777777777778,0.142857142857143,1,0,0.0331898238747554
2016,"CI","Black","Private",1,1.8,0.16532795690183,0.164,0.823874755381605,0.992874109263658,0.00712589073634207,0
2016,"CI","Black","Private",3,1.8,0.16532795690183,0.164,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2016,"CI","Black","Private",4,1.8,0.16532795690183,0.164,0.00978473581213307,1,0,0.00793650793650794
2016,"CI","Black","Private",2,1.8,0.16532795690183,0.164,0.142857142857143,1,0,0.0173809523809524
2012,"CI","Black","Private",1,2.47272727272727,0.148991097410006,0.244181818181818,0.823874755381605,1,0,0.0331898238747554
